precio_m2_inmueble,id_propiedad,ciudad,barrio,tipo_operacion,tipo_inmueble,precio,superficie_m2,habitaciones,baños,estado,año_construccion,planta,ascensor,terraza,piscina,garaje,trastero,distancia_centro_km,fecha_publicacion,comunidad_autonoma,poblacion,superficie_km2,precio_m2_ciudad,latitud_centro,longitud_centro,distrito,renta_media,precio_m2_barrio,latitud_barrio,longitud_barrio,num_colegios,num_centros_salud,num_estaciones_transp,num_zonas_verdes,nivel_servicios,indice_seguridad,indice_contaminacion,indice_accesibilidad,descripcion,poblacion_km2
2809.3858751279427,3012,valencia,benimaclet,Venta,dúplex,274477.0,97.7,2,2,buen estado,1986,cuarto,1,0,0,0,1,4.19,,Comunidad Valenciana,800000,134.6,3000,39.4699,-0.3763,,29804.0,3032.298546641802,39.4514,-0.3634,1,2,2,3,medio,4.1,7.0,7.7,Apartamento de dos niveles comunicados mediante escalera interna.,5943.536404160475
2636.3220675944335,3013,valencia,el carmen,Alquiler,piso,265214.0,100.6,2,1,obra nueva,2019,cuarto,1,1,1,0,0,2.6,2025-02-04,Comunidad Valenciana,800000,134.6,3000,39.4699,-0.3763,,28313.0,3032.777629535477,39.484,-0.3845,2,0,4,2,medio,6.4,8.6,7.1,"Apartamento en edificio, usualmente con varias plantas.",5943.536404160475
2726.8258706467664,3014,valencia,benimaclet,Venta,piso,274046.0,100.5,2,1,buen estado,1964,primero,1,1,0,0,1,8.32,2025-02-17,Comunidad Valenciana,800000,134.6,3000,39.4699,-0.3763,,29804.0,3032.298546641802,39.4514,-0.3634,1,2,2,3,medio,4.1,7.0,7.7,"Apartamento en edificio, usualmente con varias plantas.",5943.536404160475
2048.395378690629,3015,valencia,ruzafa,Venta,piso,159570.0,77.9,3,,reformado,1984,sexto,0,1,1,1,0,5.49,2025-02-27,Comunidad Valenciana,800000,134.6,3000,39.4699,-0.3763,,26937.0,2936.2502335105264,39.47,-0.3732,1,1,0,1,bajo,7.7,6.7,8.1,"Apartamento en edificio, usualmente con varias plantas.",5943.536404160475
2985.488888888889,3016,valencia,el carmen,Venta,piso,268694.0,90.0,1,1,obra nueva,2018,séptimo,1,1,1,1,1,3.82,2024-11-19,Comunidad Valenciana,800000,134.6,3000,39.4699,-0.3763,,28313.0,3032.777629535477,39.484,-0.3845,2,0,4,2,medio,6.4,8.6,7.1,"Apartamento en edificio, usualmente con varias plantas.",5943.536404160475
2487.6272912423624,3017,valencia,benimaclet,Venta,piso,244285.0,98.2,1,,buen estado,1972,ático,1,0,,0,0,8.98,2025-01-10,Comunidad Valenciana,800000,134.6,3000,39.4699,-0.3763,,29804.0,3032.298546641802,39.4514,-0.3634,1,2,2,3,medio,4.1,7.0,7.7,"Apartamento en edificio, usualmente con varias plantas.",5943.536404160475
3287.5974025974024,3018,valencia,benimaclet,Venta,piso,101258.0,30.8,4,1,reformado,2007,primero,1,0,,0,1,4.86,2025-01-04,Comunidad Valenciana,800000,134.6,3000,39.4699,-0.3763,,29804.0,3032.298546641802,39.4514,-0.3634,1,2,2,3,medio,4.1,7.0,7.7,"Apartamento en edificio, usualmente con varias plantas.",5943.536404160475
,3019,valencia,ruzafa,Venta,piso,,102.7,4,2,buen estado,1986,séptimo,1,1,0,0,0,5.4,2024-11-04,Comunidad Valenciana,800000,134.6,3000,39.4699,-0.3763,,26937.0,2936.2502335105264,39.47,-0.3732,1,1,0,1,bajo,7.7,6.7,8.1,"Apartamento en edificio, usualmente con varias plantas.",5943.536404160475
2853.712,3020,valencia,el carmen,Venta,estudio,178357.0,62.5,1,1,buen estado,1990,bajo,1,0,0,0,0,4.34,2024-12-21,Comunidad Valenciana,800000,134.6,3000,39.4699,-0.3763,,28313.0,3032.777629535477,39.484,-0.3845,2,0,4,2,medio,6.4,8.6,7.1,"Vivienda de planta única, generalmente compacta.",5943.536404160475
3164.2240587695132,3021,valencia,ensanche,Alquiler,chalet,344584.0,108.9,2,1,buen estado,2006,tercero,1,1,0,0,1,5.92,2025-01-19,Comunidad Valenciana,800000,134.6,3000,39.4699,-0.3763,,31107.0,3022.877698620392,39.4643,-0.3846,5,2,4,1,alto,8.1,10.0,4.2,"Casa independiente, a menudo con jardín y mayor espacio.",5943.536404160475
3148.748707342296,3022,valencia,el carmen,Venta,piso,304484.0,96.7,4,2,buen estado,1978,sexto,1,1,0,0,0,5.69,2024-11-24,Comunidad Valenciana,800000,134.6,3000,39.4699,-0.3763,,28313.0,3032.777629535477,39.484,-0.3845,2,0,4,2,medio,6.4,8.6,7.1,"Apartamento en edificio, usualmente con varias plantas.",5943.536404160475
3216.85878962536,3023,valencia,ensanche,Venta,piso,223250.0,69.4,4,,buen estado,1995,sexto,0,0,0,0,0,6.8,2025-04-07,Comunidad Valenciana,800000,134.6,3000,39.4699,-0.3763,,31107.0,3022.877698620392,39.4643,-0.3846,5,2,4,1,alto,8.1,10.0,4.2,"Apartamento en edificio, usualmente con varias plantas.",5943.536404160475
3044.7718631178705,3024,valencia,benimaclet,Venta,piso,320310.0,105.2,2,1,buen estado,2003,octavo,1,0,0,1,,5.62,2024-10-10,Comunidad Valenciana,800000,134.6,3000,39.4699,-0.3763,,29804.0,3032.298546641802,39.4514,-0.3634,1,2,2,3,medio,4.1,7.0,7.7,"Apartamento en edificio, usualmente con varias plantas.",5943.536404160475
3129.659574468085,3025,valencia,ensanche,Venta,estudio,147094.0,47.0,1,1,reformado,1987,tercero,1,0,1,1,0,5.54,2025-03-13,Comunidad Valenciana,800000,134.6,3000,39.4699,-0.3763,,31107.0,3022.877698620392,39.4643,-0.3846,5,2,4,1,alto,8.1,10.0,4.2,"Vivienda de planta única, generalmente compacta.",5943.536404160475
3358.038922155689,3026,valencia,benimaclet,Venta,dúplex,224317.0,66.8,4,1,reformado,1988,cuarto,1,0,0,1,0,5.67,2025-01-28,Comunidad Valenciana,800000,134.6,3000,39.4699,-0.3763,,29804.0,3032.298546641802,39.4514,-0.3634,1,2,2,3,medio,4.1,7.0,7.7,Apartamento de dos niveles comunicados mediante escalera interna.,5943.536404160475
2801.9631901840494,3027,valencia,benimaclet,Venta,piso,319704.0,114.1,3,1,buen estado,1984,primero,1,0,0,0,0,6.18,2025-02-20,Comunidad Valenciana,800000,134.6,3000,39.4699,-0.3763,,29804.0,3032.298546641802,39.4514,-0.3634,1,2,2,3,medio,4.1,7.0,7.7,"Apartamento en edificio, usualmente con varias plantas.",5943.536404160475
,3028,valencia,el carmen,Alquiler,estudio,,102.6,1,1,buen estado,1985,bajo,1,0,0,0,0,5.1,2024-10-23,Comunidad Valenciana,800000,134.6,3000,39.4699,-0.3763,,28313.0,3032.777629535477,39.484,-0.3845,2,0,4,2,medio,6.4,8.6,7.1,"Vivienda de planta única, generalmente compacta.",5943.536404160475
2815.8518518518517,3029,valencia,ensanche,Venta,piso,152056.0,54.0,3,2,buen estado,1991,quinto,1,0,0,0,1,4.28,2025-03-18,Comunidad Valenciana,800000,134.6,3000,39.4699,-0.3763,,31107.0,3022.877698620392,39.4643,-0.3846,5,2,4,1,alto,8.1,10.0,4.2,"Apartamento en edificio, usualmente con varias plantas.",5943.536404160475
2607.104622871046,3030,valencia,campanar,Venta,piso,214304.0,82.2,2,1,buen estado,1981,séptimo,0,0,0,1,0,4.47,2025-03-08,Comunidad Valenciana,800000,134.6,3000,39.4699,-0.3763,,32336.0,3025.209836611469,39.4675,-0.3932,0,3,1,2,medio,5.6,5.1,8.4,"Apartamento en edificio, usualmente con varias plantas.",5943.536404160475
,3031,valencia,benimaclet,Venta,piso,,96.8,4,1,buen estado,1985,bajo,1,0,0,0,0,6.41,2025-03-25,Comunidad Valenciana,800000,134.6,3000,39.4699,-0.3763,,29804.0,3032.298546641802,39.4514,-0.3634,1,2,2,3,medio,4.1,7.0,7.7,"Apartamento en edificio, usualmente con varias plantas.",5943.536404160475
3856.1702127659573,3032,valencia,ensanche,Venta,piso,398728.0,103.4,4,2,reformado,1986,primero,1,0,1,0,0,3.35,2025-03-02,Comunidad Valenciana,800000,134.6,3000,39.4699,-0.3763,,31107.0,3022.877698620392,39.4643,-0.3846,5,2,4,1,alto,8.1,10.0,4.2,"Apartamento en edificio, usualmente con varias plantas.",5943.536404160475
2797.7463193657986,3033,valencia,ensanche,Venta,piso,247041.0,88.3,4,1,buen estado,2020,primero,0,1,0,1,1,,2024-12-29,Comunidad Valenciana,800000,134.6,3000,39.4699,-0.3763,,31107.0,3022.877698620392,39.4643,-0.3846,5,2,4,1,alto,8.1,10.0,4.2,"Apartamento en edificio, usualmente con varias plantas.",5943.536404160475
3403.2587064676613,3034,valencia,el carmen,Venta,estudio,273622.0,80.4,1,1,buen estado,1956,noveno,,0,0,0,1,6.98,2024-12-24,Comunidad Valenciana,800000,134.6,3000,39.4699,-0.3763,,28313.0,3032.777629535477,39.484,-0.3845,2,0,4,2,medio,6.4,8.6,7.1,"Vivienda de planta única, generalmente compacta.",5943.536404160475
2595.838323353293,3035,valencia,campanar,Alquiler,ático,260103.0,100.2,4,2,buen estado,1965,noveno,0,1,1,0,1,4.74,2025-02-21,Comunidad Valenciana,800000,134.6,3000,39.4699,-0.3763,,32336.0,3025.209836611469,39.4675,-0.3932,0,3,1,2,medio,5.6,5.1,8.4,"Piso en la última planta, con vistas y terraza.",5943.536404160475
2665.535714285714,3036,valencia,benimaclet,Venta,estudio,223905.0,84.0,1,1,buen estado,2002,noveno,1,1,,0,1,6.69,2025-01-29,Comunidad Valenciana,800000,134.6,3000,39.4699,-0.3763,,29804.0,3032.298546641802,39.4514,-0.3634,1,2,2,3,medio,4.1,7.0,7.7,"Vivienda de planta única, generalmente compacta.",5943.536404160475
3620.7607776838545,3037,valencia,ruzafa,Alquiler,piso,428336.0,118.3,1,1,buen estado,1995,cuarto,0,0,0,0,0,4.61,2024-11-04,Comunidad Valenciana,800000,134.6,3000,39.4699,-0.3763,,26937.0,2936.2502335105264,39.47,-0.3732,1,1,0,1,bajo,7.7,6.7,8.1,"Apartamento en edificio, usualmente con varias plantas.",5943.536404160475
,3038,valencia,benimaclet,Alquiler,chalet,,,2,1,buen estado,1997,séptimo,1,0,0,1,0,3.62,,Comunidad Valenciana,800000,134.6,3000,39.4699,-0.3763,,29804.0,3032.298546641802,39.4514,-0.3634,1,2,2,3,medio,4.1,7.0,7.7,"Casa independiente, a menudo con jardín y mayor espacio.",5943.536404160475
3334.8684210526317,3039,valencia,ruzafa,Venta,piso,304140.0,91.2,6,2,buen estado,1977,segundo,0,1,0,0,1,2.29,2024-12-30,Comunidad Valenciana,800000,134.6,3000,39.4699,-0.3763,,26937.0,2936.2502335105264,39.47,-0.3732,1,1,0,1,bajo,7.7,6.7,8.1,"Apartamento en edificio, usualmente con varias plantas.",5943.536404160475
,3040,valencia,benimaclet,Venta,estudio,,,1,1,a reformar,2005,ático,1,0,0,0,,2.57,2025-03-09,Comunidad Valenciana,800000,134.6,3000,39.4699,-0.3763,,29804.0,3032.298546641802,39.4514,-0.3634,1,2,2,3,medio,4.1,7.0,7.7,"Vivienda de planta única, generalmente compacta.",5943.536404160475
2775.0690087829357,3041,valencia,campanar,Venta,piso,221173.0,79.7,2,1,buen estado,1974,noveno,1,0,,0,1,6.01,2025-01-31,Comunidad Valenciana,800000,134.6,3000,39.4699,-0.3763,,32336.0,3025.209836611469,39.4675,-0.3932,0,3,1,2,medio,5.6,5.1,8.4,"Apartamento en edificio, usualmente con varias plantas.",5943.536404160475
2666.1583824768322,3042,valencia,ruzafa,Venta,dúplex,316473.0,118.7,4,2,buen estado,1999,sexto,1,1,0,0,0,3.96,2025-03-27,Comunidad Valenciana,800000,134.6,3000,39.4699,-0.3763,,26937.0,2936.2502335105264,39.47,-0.3732,1,1,0,1,bajo,7.7,6.7,8.1,Apartamento de dos niveles comunicados mediante escalera interna.,5943.536404160475
3469.10094637224,3043,valencia,el carmen,Venta,piso,219941.0,63.4,4,1,buen estado,1974,octavo,1,0,0,1,0,7.64,2024-11-21,Comunidad Valenciana,800000,134.6,3000,39.4699,-0.3763,,28313.0,3032.777629535477,39.484,-0.3845,2,0,4,2,medio,6.4,8.6,7.1,"Apartamento en edificio, usualmente con varias plantas.",5943.536404160475
2238.0754716981132,3044,valencia,ruzafa,Venta,piso,177927.0,79.5,1,1,buen estado,1979,ático,0,1,1,1,0,7.02,2025-03-26,Comunidad Valenciana,800000,134.6,3000,39.4699,-0.3763,,26937.0,2936.2502335105264,39.47,-0.3732,1,1,0,1,bajo,7.7,6.7,8.1,"Apartamento en edificio, usualmente con varias plantas.",5943.536404160475
3070.282608695652,3045,valencia,ruzafa,Venta,estudio,141233.0,46.0,1,1,buen estado,1992,octavo,1,1,1,0,0,5.77,2024-10-30,Comunidad Valenciana,800000,134.6,3000,39.4699,-0.3763,,26937.0,2936.2502335105264,39.47,-0.3732,1,1,0,1,bajo,7.7,6.7,8.1,"Vivienda de planta única, generalmente compacta.",5943.536404160475
2778.2755474452556,3046,valencia,el carmen,Venta,estudio,304499.0,109.6,1,1,buen estado,1973,octavo,0,0,1,0,0,6.5,,Comunidad Valenciana,800000,134.6,3000,39.4699,-0.3763,,28313.0,3032.777629535477,39.484,-0.3845,2,0,4,2,medio,6.4,8.6,7.1,"Vivienda de planta única, generalmente compacta.",5943.536404160475
3090.430861723447,3047,valencia,campanar,Alquiler,dúplex,308425.0,99.8,1,1,buen estado,1967,segundo,1,1,0,1,0,6.03,2024-11-06,Comunidad Valenciana,800000,134.6,3000,39.4699,-0.3763,,32336.0,3025.209836611469,39.4675,-0.3932,0,3,1,2,medio,5.6,5.1,8.4,Apartamento de dos niveles comunicados mediante escalera interna.,5943.536404160475
2814.087882822903,3048,valencia,ruzafa,Alquiler,chalet,211338.0,75.1,3,3,obra nueva,2022,octavo,1,1,,0,0,2.77,2025-03-18,Comunidad Valenciana,800000,134.6,3000,39.4699,-0.3763,,26937.0,2936.2502335105264,39.47,-0.3732,1,1,0,1,bajo,7.7,6.7,8.1,"Casa independiente, a menudo con jardín y mayor espacio.",5943.536404160475
4413.333333333334,3049,valencia,campanar,Alquiler,ático,333648.0,75.6,2,1,buen estado,1979,primero,1,1,0,0,0,3.92,2025-02-25,Comunidad Valenciana,800000,134.6,3000,39.4699,-0.3763,,32336.0,3025.209836611469,39.4675,-0.3932,0,3,1,2,medio,5.6,5.1,8.4,"Piso en la última planta, con vistas y terraza.",5943.536404160475
3153.9241706161138,3050,valencia,benimaclet,Alquiler,piso,332739.0,105.5,5,1,buen estado,1971,primero,0,1,0,0,1,4.35,2025-02-01,Comunidad Valenciana,800000,134.6,3000,39.4699,-0.3763,,29804.0,3032.298546641802,39.4514,-0.3634,1,2,2,3,medio,4.1,7.0,7.7,"Apartamento en edificio, usualmente con varias plantas.",5943.536404160475
3536.048918156162,3051,valencia,ensanche,Venta,estudio,375882.0,106.3,1,1,buen estado,2006,séptimo,0,0,0,1,0,5.38,2025-02-15,Comunidad Valenciana,800000,134.6,3000,39.4699,-0.3763,,31107.0,3022.877698620392,39.4643,-0.3846,5,2,4,1,alto,8.1,10.0,4.2,"Vivienda de planta única, generalmente compacta.",5943.536404160475
2773.9213349225265,3052,valencia,ensanche,Venta,piso,232732.0,83.9,1,1,buen estado,1974,bajo,0,0,0,0,1,5.0,2024-12-14,Comunidad Valenciana,800000,134.6,3000,39.4699,-0.3763,,31107.0,3022.877698620392,39.4643,-0.3846,5,2,4,1,alto,8.1,10.0,4.2,"Apartamento en edificio, usualmente con varias plantas.",5943.536404160475
3201.68039538715,3053,valencia,campanar,Venta,piso,194342.0,60.7,1,1,buen estado,1957,primero,0,1,0,1,0,4.55,2024-11-24,Comunidad Valenciana,800000,134.6,3000,39.4699,-0.3763,,32336.0,3025.209836611469,39.4675,-0.3932,0,3,1,2,medio,5.6,5.1,8.4,"Apartamento en edificio, usualmente con varias plantas.",5943.536404160475
4545.224191866528,3054,valencia,el carmen,Venta,piso,435887.0,95.9,5,1,buen estado,1984,primero,1,1,1,1,1,2.95,2025-03-23,Comunidad Valenciana,800000,134.6,3000,39.4699,-0.3763,,28313.0,3032.777629535477,39.484,-0.3845,2,0,4,2,medio,6.4,8.6,7.1,"Apartamento en edificio, usualmente con varias plantas.",5943.536404160475
2045.3798256537984,3055,valencia,ruzafa,Alquiler,piso,164244.0,80.3,4,1,buen estado,1975,noveno,1,1,1,1,0,7.54,2024-12-17,Comunidad Valenciana,800000,134.6,3000,39.4699,-0.3763,,26937.0,2936.2502335105264,39.47,-0.3732,1,1,0,1,bajo,7.7,6.7,8.1,"Apartamento en edificio, usualmente con varias plantas.",5943.536404160475
2493.3333333333335,3056,valencia,el carmen,Venta,piso,184756.0,74.1,3,2,reformado,1994,segundo,0,0,0,0,,,2025-02-04,Comunidad Valenciana,800000,134.6,3000,39.4699,-0.3763,,28313.0,3032.777629535477,39.484,-0.3845,2,0,4,2,medio,6.4,8.6,7.1,"Apartamento en edificio, usualmente con varias plantas.",5943.536404160475
2420.9319526627223,3057,valencia,benimaclet,Venta,chalet,163655.0,67.6,3,2,reformado,1993,séptimo,1,0,0,0,0,3.36,2025-03-28,Comunidad Valenciana,800000,134.6,3000,39.4699,-0.3763,,29804.0,3032.298546641802,39.4514,-0.3634,1,2,2,3,medio,4.1,7.0,7.7,"Casa independiente, a menudo con jardín y mayor espacio.",5943.536404160475
,3058,valencia,ruzafa,Venta,piso,,95.4,2,2,buen estado,1983,primero,1,1,0,0,0,5.4,2024-12-14,Comunidad Valenciana,800000,134.6,3000,39.4699,-0.3763,,26937.0,2936.2502335105264,39.47,-0.3732,1,1,0,1,bajo,7.7,6.7,8.1,"Apartamento en edificio, usualmente con varias plantas.",5943.536404160475
2744.348484848485,3059,valencia,ruzafa,Alquiler,piso,181127.0,66.0,2,1,buen estado,2003,bajo,1,1,0,1,0,3.33,2025-02-12,Comunidad Valenciana,800000,134.6,3000,39.4699,-0.3763,,26937.0,2936.2502335105264,39.47,-0.3732,1,1,0,1,bajo,7.7,6.7,8.1,"Apartamento en edificio, usualmente con varias plantas.",5943.536404160475
4168.787878787879,3060,valencia,campanar,Venta,piso,247626.0,59.4,7,2,buen estado,1987,octavo,1,1,0,0,0,4.57,,Comunidad Valenciana,800000,134.6,3000,39.4699,-0.3763,,32336.0,3025.209836611469,39.4675,-0.3932,0,3,1,2,medio,5.6,5.1,8.4,"Apartamento en edificio, usualmente con varias plantas.",5943.536404160475
3127.125,3061,valencia,el carmen,Venta,piso,225153.0,72.0,1,1,buen estado,1991,séptimo,1,1,0,0,0,4.34,2025-03-06,Comunidad Valenciana,800000,134.6,3000,39.4699,-0.3763,,28313.0,3032.777629535477,39.484,-0.3845,2,0,4,2,medio,6.4,8.6,7.1,"Apartamento en edificio, usualmente con varias plantas.",5943.536404160475
2897.6984126984125,3062,valencia,benimaclet,Venta,estudio,255577.0,88.2,1,1,reformado,2000,sexto,1,0,0,0,0,6.09,2025-04-06,Comunidad Valenciana,800000,134.6,3000,39.4699,-0.3763,,29804.0,3032.298546641802,39.4514,-0.3634,1,2,2,3,medio,4.1,7.0,7.7,"Vivienda de planta única, generalmente compacta.",5943.536404160475
3182.521008403361,3063,valencia,ensanche,Alquiler,piso,227232.0,71.4,1,1,buen estado,1985,cuarto,1,0,0,1,0,4.73,2025-03-14,Comunidad Valenciana,800000,134.6,3000,39.4699,-0.3763,,31107.0,3022.877698620392,39.4643,-0.3846,5,2,4,1,alto,8.1,10.0,4.2,"Apartamento en edificio, usualmente con varias plantas.",5943.536404160475
2950.275423728813,3064,valencia,benimaclet,Venta,piso,278506.0,94.4,5,2,buen estado,1957,primero,1,1,0,0,0,4.09,2025-01-30,Comunidad Valenciana,800000,134.6,3000,39.4699,-0.3763,,29804.0,3032.298546641802,39.4514,-0.3634,1,2,2,3,medio,4.1,7.0,7.7,"Apartamento en edificio, usualmente con varias plantas.",5943.536404160475
2689.6545768566493,3065,valencia,ruzafa,Venta,piso,155731.0,57.9,4,1,buen estado,1990,segundo,0,1,0,0,0,4.0,2025-01-08,Comunidad Valenciana,800000,134.6,3000,39.4699,-0.3763,,26937.0,2936.2502335105264,39.47,-0.3732,1,1,0,1,bajo,7.7,6.7,8.1,"Apartamento en edificio, usualmente con varias plantas.",5943.536404160475
3170.158343483557,3066,valencia,campanar,Alquiler,dúplex,260270.0,82.1,1,1,buen estado,1968,octavo,1,0,0,,1,5.38,2025-02-25,Comunidad Valenciana,800000,134.6,3000,39.4699,-0.3763,,32336.0,3025.209836611469,39.4675,-0.3932,0,3,1,2,medio,5.6,5.1,8.4,Apartamento de dos niveles comunicados mediante escalera interna.,5943.536404160475
3671.117318435754,3067,valencia,el carmen,Venta,chalet,394278.0,107.4,5,3,a reformar,1962,tercero,1,0,0,,0,3.51,2024-12-16,Comunidad Valenciana,800000,134.6,3000,39.4699,-0.3763,,28313.0,3032.777629535477,39.484,-0.3845,2,0,4,2,medio,6.4,8.6,7.1,"Casa independiente, a menudo con jardín y mayor espacio.",5943.536404160475
3045.8488063660475,3068,valencia,campanar,Venta,estudio,229657.0,75.4,1,1,buen estado,1994,bajo,1,1,0,0,1,4.86,2025-01-28,Comunidad Valenciana,800000,134.6,3000,39.4699,-0.3763,,32336.0,3025.209836611469,39.4675,-0.3932,0,3,1,2,medio,5.6,5.1,8.4,"Vivienda de planta única, generalmente compacta.",5943.536404160475
3172.010989010989,3069,valencia,el carmen,Alquiler,piso,288653.0,91.0,5,5,buen estado,1968,octavo,0,0,0,1,0,7.16,2025-01-30,Comunidad Valenciana,800000,134.6,3000,39.4699,-0.3763,,28313.0,3032.777629535477,39.484,-0.3845,2,0,4,2,medio,6.4,8.6,7.1,"Apartamento en edificio, usualmente con varias plantas.",5943.536404160475
2660.299465240642,3070,valencia,campanar,Venta,piso,248738.0,93.5,2,,buen estado,1973,primero,1,0,0,0,0,3.83,2024-10-31,Comunidad Valenciana,800000,134.6,3000,39.4699,-0.3763,,32336.0,3025.209836611469,39.4675,-0.3932,0,3,1,2,medio,5.6,5.1,8.4,"Apartamento en edificio, usualmente con varias plantas.",5943.536404160475
,3071,valencia,ensanche,Venta,chalet,,73.5,2,1,buen estado,1963,tercero,1,0,0,1,0,3.98,2025-01-08,Comunidad Valenciana,800000,134.6,3000,39.4699,-0.3763,,31107.0,3022.877698620392,39.4643,-0.3846,5,2,4,1,alto,8.1,10.0,4.2,"Casa independiente, a menudo con jardín y mayor espacio.",5943.536404160475
4179.186813186813,3072,valencia,campanar,Venta,piso,380306.0,91.0,1,1,obra nueva,2019,sexto,0,1,1,1,1,3.05,2024-11-05,Comunidad Valenciana,800000,134.6,3000,39.4699,-0.3763,,32336.0,3025.209836611469,39.4675,-0.3932,0,3,1,2,medio,5.6,5.1,8.4,"Apartamento en edificio, usualmente con varias plantas.",5943.536404160475
,3073,valencia,el carmen,Venta,estudio,,,1,1,reformado,1977,quinto,0,0,0,1,0,7.7,,Comunidad Valenciana,800000,134.6,3000,39.4699,-0.3763,,28313.0,3032.777629535477,39.484,-0.3845,2,0,4,2,medio,6.4,8.6,7.1,"Vivienda de planta única, generalmente compacta.",5943.536404160475
2684.414519906323,3074,valencia,el carmen,Venta,piso,229249.0,85.4,1,1,buen estado,2009,primero,1,0,0,0,0,2.23,2025-01-19,Comunidad Valenciana,800000,134.6,3000,39.4699,-0.3763,,28313.0,3032.777629535477,39.484,-0.3845,2,0,4,2,medio,6.4,8.6,7.1,"Apartamento en edificio, usualmente con varias plantas.",5943.536404160475
3019.25,3075,valencia,ensanche,Alquiler,estudio,277771.0,92.0,1,1,reformado,1966,quinto,0,0,0,0,0,6.97,2024-12-19,Comunidad Valenciana,800000,134.6,3000,39.4699,-0.3763,,31107.0,3022.877698620392,39.4643,-0.3846,5,2,4,1,alto,8.1,10.0,4.2,"Vivienda de planta única, generalmente compacta.",5943.536404160475
4194.763458401305,3076,valencia,ensanche,Venta,piso,257139.0,61.3,2,,buen estado,1966,sexto,0,0,0,0,0,5.28,2024-12-29,Comunidad Valenciana,800000,134.6,3000,39.4699,-0.3763,,31107.0,3022.877698620392,39.4643,-0.3846,5,2,4,1,alto,8.1,10.0,4.2,"Apartamento en edificio, usualmente con varias plantas.",5943.536404160475
3210.0713266761773,3077,valencia,ruzafa,Alquiler,estudio,225026.0,70.1,1,1,buen estado,1962,noveno,0,1,0,1,1,6.81,2025-01-23,Comunidad Valenciana,800000,134.6,3000,39.4699,-0.3763,,26937.0,2936.2502335105264,39.47,-0.3732,1,1,0,1,bajo,7.7,6.7,8.1,"Vivienda de planta única, generalmente compacta.",5943.536404160475
3039.3165969316597,3078,valencia,benimaclet,Alquiler,piso,217919.0,71.7,2,1,obra nueva,2023,primero,1,1,0,0,0,5.94,2025-02-18,Comunidad Valenciana,800000,134.6,3000,39.4699,-0.3763,,29804.0,3032.298546641802,39.4514,-0.3634,1,2,2,3,medio,4.1,7.0,7.7,"Apartamento en edificio, usualmente con varias plantas.",5943.536404160475
,3079,valencia,el carmen,Alquiler,piso,,112.1,4,1,buen estado,2001,octavo,1,0,1,0,0,3.82,2025-03-19,Comunidad Valenciana,800000,134.6,3000,39.4699,-0.3763,,28313.0,3032.777629535477,39.484,-0.3845,2,0,4,2,medio,6.4,8.6,7.1,"Apartamento en edificio, usualmente con varias plantas.",5943.536404160475
3161.318493150685,3080,valencia,ruzafa,Venta,chalet,184621.0,58.4,3,2,obra nueva,2021,séptimo,1,1,0,1,,2.97,2025-02-27,Comunidad Valenciana,800000,134.6,3000,39.4699,-0.3763,,26937.0,2936.2502335105264,39.47,-0.3732,1,1,0,1,bajo,7.7,6.7,8.1,"Casa independiente, a menudo con jardín y mayor espacio.",5943.536404160475
,3081,valencia,el carmen,Venta,piso,,,3,1,buen estado,1992,octavo,1,0,1,1,0,4.61,,Comunidad Valenciana,800000,134.6,3000,39.4699,-0.3763,,28313.0,3032.777629535477,39.484,-0.3845,2,0,4,2,medio,6.4,8.6,7.1,"Apartamento en edificio, usualmente con varias plantas.",5943.536404160475
2560.5016181229776,3082,valencia,el carmen,Alquiler,estudio,316478.0,123.6,1,1,reformado,1969,ático,0,0,0,0,0,3.9,2025-01-13,Comunidad Valenciana,800000,134.6,3000,39.4699,-0.3763,,28313.0,3032.777629535477,39.484,-0.3845,2,0,4,2,medio,6.4,8.6,7.1,"Vivienda de planta única, generalmente compacta.",5943.536404160475
3782.9134860050895,3083,valencia,ensanche,Venta,estudio,297337.0,78.6,1,1,buen estado,2005,tercero,1,0,0,0,1,4.61,2025-04-05,Comunidad Valenciana,800000,134.6,3000,39.4699,-0.3763,,31107.0,3022.877698620392,39.4643,-0.3846,5,2,4,1,alto,8.1,10.0,4.2,"Vivienda de planta única, generalmente compacta.",5943.536404160475
2758.8358778625957,3084,valencia,campanar,Venta,estudio,144563.0,52.4,1,1,buen estado,1989,octavo,0,0,0,0,1,2.93,2025-01-14,Comunidad Valenciana,800000,134.6,3000,39.4699,-0.3763,,32336.0,3025.209836611469,39.4675,-0.3932,0,3,1,2,medio,5.6,5.1,8.4,"Vivienda de planta única, generalmente compacta.",5943.536404160475
3128.568872987478,3085,valencia,campanar,Venta,ático,174887.0,55.9,4,2,buen estado,1977,quinto,1,0,0,0,0,6.4,2025-03-08,Comunidad Valenciana,800000,134.6,3000,39.4699,-0.3763,,32336.0,3025.209836611469,39.4675,-0.3932,0,3,1,2,medio,5.6,5.1,8.4,"Piso en la última planta, con vistas y terraza.",5943.536404160475
2774.4,3086,valencia,ensanche,Alquiler,dúplex,83232.0,30.0,4,2,buen estado,1961,primero,,0,0,0,0,,2025-03-15,Comunidad Valenciana,800000,134.6,3000,39.4699,-0.3763,,31107.0,3022.877698620392,39.4643,-0.3846,5,2,4,1,alto,8.1,10.0,4.2,Apartamento de dos niveles comunicados mediante escalera interna.,5943.536404160475
